OBJECTID_1,ED_ID,ED_ENGLISH,ED_GAEILGE,COUNTY,CONTAE,PROVINCE,CENTROID_X,CENTROID_Y,GUID_,CSOED_3409,OSIED_3441,CSOED_34_1,Shape__Area,Shape__Length
3164,267106,MALAHIDE WEST, ,DUBLIN,Baile Átha Cliath,Leinster,721595.306517139,745814.469795151,2AE196291DE113A3E055000000000001,04030,267106,Malahide West,2624483.79122925,6727.48680048713
3165,227028,DROMANA,Drom Eanaigh,WATERFORD,Port Láirge,Munster,610901.114099006,593947.981981896,2AE196291B2B13A3E055000000000001,25027,227028,Dromana,15635868.4070435,19505.6824400122
3166,128020,GALVONE B,An Ghallmhóin B,LIMERICK,Luimneach,Munster,559081.485491761,655102.478761815,2AE1962917EC13A3E055000000000001,20020,128020,Galvone B,658453.571838379,3368.79755323975
3167,117050,GUBACREENY, ,LEITRIM,Liatroim,Connacht,585568.487792772,856246.773623058,2AE19629172713A3E055000000000001,28030,117050,Gubacreeny,23568593.2853394,33290.1871669731
3168,87089,WINDMILL CROSS, ,KILDARE,Cill Dara,Leinster,671932.348276323,731775.200527088,2AE19629229C13A3E055000000000001,06055,87089,Windmill Cross,13880174.4924927,17344.9279494368
3169,237020,CARN, ,WESTMEATH,An Iarmhí,Leinster,612103.833575844,741348.234737825,2AE196291B3313A3E055000000000001,13007,237020,Carn,21296457.7215576,23216.8318530155
3170,67214,TURLOUGH,An Turlach,GALWAY,Gaillimh,Connacht,493053.48578297,740377.505109373,2AE19629234113A3E055000000000001,27161,67214,An Turlach,63118756.6702881,70142.5311388174
3171,107016,BARROWHOUSE, ,LAOIS,Laois,Leinster,666822.615292726,690376.507825773,2AE1962916B013A3E055000000000001,08030,107016,Barrowhouse,12891892.4143372,17510.3479643396
3172,137017,CLOONEE, ,LONGFORD,An Longfort,Leinster,617910.480313148,778168.634510808,2AE1962917F113A3E055000000000001,09045,137017,Cloonee,23010860.8967285,29671.3705763019
3173,197101,RUSHFIELD, ,ROSCOMMON,Ros Comáin,Connacht,580855.41486506,799050.83093396,2AE1962919E013A3E055000000000001,30051,197101,Rushfield,20194281.5114746,27770.6383295901
3174,67167,LISMANNY, ,GALWAY,Gaillimh,Connacht,587645.938766848,724307.653142278,2AE19629238013A3E055000000000001,27019,67167,Lismanny,22009372.5460815,28151.8538996823
3175,47117,COURTMACSHERRY, ,CORK,Corcaigh,Munster,550998.612250634,540912.190699512,2AE196291F6B13A3E055000000000001,18062,47117,Courtmacsherry,9771526.30307007,23278.2414351408
3176,127089,KILFERGUS,Cill Fhearghasa,LIMERICK,Luimneach,Munster,512900.880505177,642752.050792381,2AE1962917B013A3E055000000000001,21023,127089,Kilfergus,26667230.9428406,30227.1307275017
3177,67126,KILLEANY, ,GALWAY,Gaillimh,Connacht,527419.604832641,742966.741170083,2AE1962922CD13A3E055000000000001,27202,67126,Killeany,19970329.9206848,24041.3417429903
3178,77095,KILFLYN, ,KERRY,Ciarraí,Munster,492190.733143185,622392.697457376,2AE19629227A13A3E055000000000001,19150,77095,Kilflyn,18947389.6963196,28477.5492025522
3179,67119,KILCOONA, ,GALWAY,Gaillimh,Connacht,532038.603795694,747637.570703448,2AE19629239913A3E055000000000001,27201,67119,Kilcoona,19775767.0838623,25799.2959952099
3180,167006,ATHBOY,Baile Átha Buí,MEATH,An Mhí,Leinster,672529.465239977,763565.506613779,2AE19629183013A3E055000000000001,11070,167006,Baile Átha Buí,20084620.5820923,26296.2567292153
3181,157078,FORTLAND, ,MAYO,Maigh Eo,Connacht,516274.919052536,822299.027647567,2AE1962918E913A3E055000000000001,29020,157078,Fortland,24684124.1831055,31973.2674245808
3182,268130,RATHMINES EAST C, ,DUBLIN,Baile Átha Cliath,Leinster,716248.321290491,730775.270200499,2AE196291DD513A3E055000000000001,02136,268130,Rathmines East C,846602.826141357,4596.20247867189
3183,27016,BRUCE HALL, ,CAVAN,An Cabhán,Ulster,631968.135738727,796418.19417037,2AE196291D5213A3E055000000000001,32043,27016,Bruce Hall,9514823.79321289,14365.1343472211
3184,237012,BALLYKILMORE, ,WESTMEATH,An Iarmhí,Leinster,643500.061821976,737559.494376303,2AE196291B0113A3E055000000000001,13055,237012,Ballykilmore,19122482.7162476,21293.3789586636
3185,107062,KILNASEER, ,LAOIS,Laois,Leinster,633112.783025139,676490.921797136,2AE1962916CF13A3E055000000000001,08024,107062,Kilnaseer,16367656.7916565,22451.982202743
3186,157063,CROAGHPATRICK, ,MAYO,Maigh Eo,Connacht,493056.895284945,780274.562650194,2AE19629197813A3E055000000000001,29134,157063,Croaghpatrick,29142518.112854,39765.231800302
3187,57138,TANTALLON, ,DONEGAL,Dún na nGall,Ulster,584812.226620633,876918.131131983,2AE1962920C813A3E055000000000001,33025,57138,Tantallon,30005777.2576599,28047.1911789238
3188,217081,GOLDEN,An Gabhailín,TIPPERARY,Tiobraid Árann,Munster,601552.928535025,638268.858136182,2AE196291C3413A3E055000000000001,23166,217081,Golden,20496350.1165771,27116.2870226392
3189,147017,DRUMCAR,Droim Chora,LOUTH,Lú,Leinster,710192.698907544,791225.45602391,2AE1962918D713A3E055000000000001,10015,147017,Drumcar,27291718.1613159,32569.6729731019
3190,268137,RATHMINES WEST F, ,DUBLIN,Baile Átha Cliath,Leinster,715083.199274197,731411.873020494,2AE196291DE913A3E055000000000001,02143,268137,Rathmines West F,468041.199798584,2846.79545515801
3191,228012,CUSTOM HOUSE A,Teach an Chustaim A,WATERFORD,Port Láirge,Munster,660781.808658241,612199.635363138,2AE196291B9313A3E055000000000001,24012,228012,Custom House A,130414.499542236,1479.20199994253
3192,217053,CLONBEG,Cluain Big,TIPPERARY,Tiobraid Árann,Munster,586830.285363981,628154.960696368,2AE196291C7513A3E055000000000001,23159,217053,Clonbeg,55750770.6518555,39763.1794299634
3193,57036,CLOGHER, ,DONEGAL,Dún na nGall,Ulster,601071.607456533,881966.457935373,2AE19629209213A3E055000000000001,33014,57036,Clogher,35435697.6826477,33705.734867357
3194,217110,KILPATRICK,Cill Phádraig,TIPPERARY,Tiobraid Árann,Munster,595521.055620515,644720.649552437,2AE196291C0913A3E055000000000001,23110,217110,Kilpatrick,30722178.1507568,24978.7369164385
3195,67182,MOYRUS,Maíros,GALWAY,Gaillimh,Connacht,483899.043842976,744586.182246603,2AE1962922DD13A3E055000000000001,27034,67182,Maíros,88139742.5629578,65854.7661788391
3196,177028,CREEVE,An Chraobh,MONAGHAN,Muineachán,Ulster,671454.656301592,814827.771689956,2AE196291ACC13A3E055000000000001,34029,177028,Creeve,24970707.4960632,29033.2287595497
3197,217070,DROM,An Drom,TIPPERARY,Tiobraid Árann,Munster,609408.617262996,670701.995597884,2AE196291C0613A3E055000000000001,22064,217070,Drom,47031667.7692871,53148.6094366613
3198,267059,CLONSKEAGH-WINDY ARBOUR, ,DUBLIN,Baile Átha Cliath,Leinster,717283.058256917,729288.399493264,2AE196291D1C13A3E055000000000001,05031,267059,Clonskeagh-Windy Arbour,757002.987365723,3407.75185903058
3199,207043,EASKY WEST, ,SLIGO,Sligeach,Connacht,533811.111034424,836232.650187548,2AE196291A1C13A3E055000000000001,31025,207043,Easky West,28192624.6010742,27425.9112175183
3200,237098,STREET, ,WESTMEATH,An Iarmhí,Leinster,635227.929382002,770174.868680334,2AE196291B7713A3E055000000000001,13033,237098,Street,30927300.7871704,29902.3918108979
3201,77025,BALLYSEEDY, ,KERRY,Ciarraí,Munster,486681.238778969,611274.118868541,2AE19629230E13A3E055000000000001,19135,77025,Ballyseedy,20882192.6796875,23115.5764392861
3202,157054,CLOGHERMORE, ,MAYO,Maigh Eo,Connacht,528159.672548079,775040.242929201,2AE19629196213A3E055000000000001,29090,157054,Cloghermore,13583165.1740112,25400.1542628741
3203,187061,LUMCLOON,Lomchluain,OFFALY,Uíbh Fhailí,Leinster,605786.968724137,725591.497254649,2AE196291AE113A3E055000000000001,12026,187061,Lumcloon,19707400.6795044,22220.7148825536
3204,197062,FRENCHPARK, ,ROSCOMMON,Ros Comáin,Connacht,571384.193688408,793484.943553708,2AE196291A0213A3E055000000000001,30071,197062,Frenchpark,33679316.7440186,30773.457904918
3205,47036,BALLYNAGLOGH, ,CORK,Corcaigh,Munster,570453.166121721,585983.263044014,2AE196291F5913A3E055000000000001,18077,47036,Ballynaglogh,16039920.1590881,18358.5089789274
3206,37123,MOY, ,CLARE,An Clár,Munster,510101.17816222,684007.565890576,2AE196291FC113A3E055000000000001,16064,37123,Moy,25688875.8520203,28745.1488029966
3207,47305,TEMPLEMARY, ,CORK,Corcaigh,Munster,548357.970137447,607717.430142857,2AE1962921F413A3E055000000000001,18244,47305,Templemary,18280450.4914551,25492.295837785
3208,57123,MOVILLE, ,DONEGAL,Dún na nGall,Ulster,661292.880488852,940826.815970721,2AE19629207C13A3E055000000000001,33089,57123,Moville,18400406.5426636,18603.4784939168
3209,47168,GORTROE, ,CORK,Corcaigh,Munster,581547.733414559,587343.892772111,2AE196291F7F13A3E055000000000001,18135,47168,Gortroe,29619142.4585266,33169.9462578119
3210,97057,KILCOLUMB,Cill Cholm,KILKENNY,Cill Chainnigh,Leinster,666055.173560009,618837.799580513,2AE19629240813A3E055000000000001,07105,97057,Kilcolumb,19131134.7889404,20544.8033546418
3211,137047,MOATFARRELL, ,LONGFORD,An Longfort,Leinster,622664.115469169,774833.806089888,2AE19629192913A3E055000000000001,09032,137047,Moatfarrell,8735410.27685547,14055.6493779179
3212,68009,LOUGH ATALIA, ,GALWAY,Gaillimh,Connacht,531048.978707309,725438.144741665,2AE19629236F13A3E055000000000001,26009,68009,Lough Atalia,1221514.69284058,5309.35765782821
3213,177033,DERRYGORRY,Doire Ghofraidh,MONAGHAN,Muineachán,Ulster,663762.308160713,850765.614386099,2AE196291AE613A3E055000000000001,34054,177033,Derrygorry,14696969.6623535,20665.7900148807
3214,47285,ROWLS, ,CORK,Corcaigh,Munster,528649.063163811,616476.262999144,2AE19629217113A3E055000000000001,18174,47285,Rowls,29088999.8927307,24690.011143771
3215,48073,TURNER'S CROSS C, ,CORK,Corcaigh,Munster,567502.007670758,570464.050786433,2AE1962921B713A3E055000000000001,17073,48073,Turners Cross C,255562.764251709,2241.33799773861
3216,177055,LARAGH,Láithreach,MONAGHAN,Muineachán,Ulster,679018.483144889,813765.839253328,2AE196291A8D13A3E055000000000001,34032,177055,Laragh,15558367.763855,19638.6512237273
3217,267050,CLONDALKIN-MONASTERY, ,DUBLIN,Baile Átha Cliath,Leinster,708343.597757755,731608.606667616,2AE196291CFF13A3E055000000000001,03007,267050,Clondalkin-Monastery,3911148.67004395,8827.59515690983
3218,97044,GALMOY,Gabhalmhaigh,KILKENNY,Cill Chainnigh,Leinster,627759.993945323,671528.897214147,2AE1962923ED13A3E055000000000001,07092,97044,Galmoy,26449495.4484253,37863.1786566114
3219,27081,SPRINGFIELD, ,CAVAN,An Cabhán,Ulster,628699.884037102,803795.413514001,2AE196291DFD13A3E055000000000001,32076,27081,Springfield,19513976.2203674,31085.4636020547
3220,267144,TALLAGHT-KINGSWOOD, ,DUBLIN,Baile Átha Cliath,Leinster,708954.623500397,728632.395820154,2AE196291CCC13A3E055000000000001,03036,267144,Tallaght-Kingswood,1629512.57791138,6170.70908927323
3221,207025,CASTLECONOR WEST, ,SLIGO,Sligeach,Connacht,529155.2812911,825858.057729033,2AE1962919C113A3E055000000000001,31020,207025,Castleconor West,37047328.8109741,31266.6293326181
3222,47211,KILMOYLERANE, ,CORK,Corcaigh,Munster,537679.774699726,548920.908179967,2AE1962921DE13A3E055000000000001,18067,47211,Kilmoylerane,14008466.655365,19996.8952772717
3223,57100,KILMACRENAN, ,DONEGAL,Dún na nGall,Ulster,614294.22344237,920714.023048899,2AE1962920C713A3E055000000000001,33120,57100,Kilmacrenan,18069018.0438843,21726.1945189283
3224,227009,BALLYLANEEN,Baile Uí Fhlaithnín,WATERFORD,Port Láirge,Munster,638884.189116209,602311.797219237,2AE196291C7413A3E055000000000001,25038,227009,Ballylaneen,15508724.7963867,24631.7178372085
3225,127031,BRUFF,An Brú,LIMERICK,Luimneach,Munster,562364.051035937,636890.590244607,2AE19629176113A3E055000000000001,21028,127031,Bruff,19901218.7350159,26916.9000379361
3226,27083,SWANLINBAR, ,CAVAN,An Cabhán,Ulster,617850.825677898,827217.620924878,2AE196291E1413A3E055000000000001,32026,27083,Swanlinbar,14974352.3060303,26314.1963012693
3227,247122,WINGFIELD, ,WEXFORD,Loch Garman,Leinster,709951.592784714,668551.46562059,2AE196291E5B13A3E055000000000001,14064,247122,Wingfield,39826129.8325806,34733.3421106848
3228,87010,BALLYSHANNON, ,KILDARE,Cill Dara,Leinster,679022.652880462,704625.722230554,2AE19629225913A3E055000000000001,06008,87010,Ballyshannon,26276873.9482422,23056.373867846
3229,207011,BALLYNASHEE, ,SLIGO,Sligeach,Connacht,585922.074625755,817596.894132903,2AE196291A3213A3E055000000000001,31005,207011,Ballynashee,27744886.4310913,22589.8640079477
3230,37128,NEWMARKET, ,CLARE,An Clár,Munster,539031.33434956,670191.297261142,2AE196291FD713A3E055000000000001,16040,37128,Newmarket,19167255.6848755,23988.9715880401
3231,237091,RIVERDALE, ,WESTMEATH,An Iarmhí,Leinster,662397.938185624,753004.110995884,2AE196291B5D13A3E055000000000001,13051,237091,Riverdale,20779108.0402527,20759.5112927567
3232,37012,BALLYSTEEN, ,CLARE,An Clár,Munster,504061.925963001,689984.750312108,2AE196291FDA13A3E055000000000001,16049,37012,Ballysteen,17570234.3811646,23679.0411674576
3233,167005,ARDNAMULLAN, ,MEATH,An Mhí,Leinster,662498.314814966,744547.010931731,2AE19629182F13A3E055000000000001,11069,167005,Ardnamullan,23982284.59729,27620.8726268207
3234,67102,GORUMNA,Garmna,GALWAY,Gaillimh,Connacht,487182.608709529,723504.523488793,2AE19629234613A3E055000000000001,27154,67102,Garmna,29630879.3833923,51619.6272787964
3235,227005,BALLYDURN,Baile Uí Dhoirn,WATERFORD,Port Láirge,Munster,636333.433496984,610679.758089713,2AE196291C6613A3E055000000000001,25003,227005,Ballydurn,25889003.0053101,33772.7707109203
3236,87016,CADAMSTOWN, ,KILDARE,Cill Dara,Leinster,672743.532385199,739930.3242687,2AE19629227413A3E055000000000001,06043,87016,Cadamstown,20475680.2938538,21951.170148466
3237,217121,LITTLETON,An Baile Beag,TIPPERARY,Tiobraid Árann,Munster,618323.670044878,654613.869495674,2AE196291C3713A3E055000000000001,22071,217121,Littleton,26607989.6946411,24246.6650310976
3238,268102,MERCHANTS QUAY E, ,DUBLIN,Baile Átha Cliath,Leinster,714656.710921033,732688.152723802,2AE196291DA513A3E055000000000001,02123,268102,Merchants Quay E,264959.800048828,2363.12992486958
3239,227002,ARDMORE,Aird Mhór [CC: Dún Garbhán],WATERFORD,Port Láirge,Munster,621740.21900741,586072.924127251,2AE196291C5B13A3E055000000000001,25019,227002,Aird Mhór,21549250.5540161,31284.4480996792
3240,48007,BISHOPSTOWN B, ,CORK,Corcaigh,Munster,563092.372151217,570149.326535899,2AE19629215913A3E055000000000001,17007,48007,Bishopstown B,929002.84552002,5062.55543164527
3241,247082,KILTEALY, ,WEXFORD,Loch Garman,Leinster,685806.302221927,646216.679372101,2AE196291E8B13A3E055000000000001,14029,247082,Kiltealy,17873918.4111938,23618.6691135182
3242,267125,STILLORGAN-KILMACUD, ,DUBLIN,Baile Átha Cliath,Leinster,718931.148862549,727583.957226387,2AE196291CA113A3E055000000000001,05064,267125,Stillorgan-Kilmacud,931542.13659668,4010.91540284124
3243,267126,STILLORGAN-LEOPARDSTOWN, ,DUBLIN,Baile Átha Cliath,Leinster,720472.13016608,726765.222173693,2AE196291CA213A3E055000000000001,05065,267126,Stillorgan-Leopardstown,448952.745788574,3073.10968057881
3244,217067,DOLLA,An Doladh,TIPPERARY,Tiobraid Árann,Munster,589702.093528055,666820.394079485,2AE196291BFC13A3E055000000000001,22036,217067,Dolla,28755865.7778931,36256.4934941072
3245,247032,CARRICKBYRNE, ,WEXFORD,Loch Garman,Leinster,682898.522722159,625450.290131688,2AE196291E7B13A3E055000000000001,14071,247032,Carrickbyrne,17894388.570343,20389.7355125332
3246,57145,TREANTAGHMUCKLAGH, ,DONEGAL,Dún na nGall,Ulster,629405.589176738,909829.539847644,2AE1962920ED13A3E055000000000001,33148,57145,Treantaghmucklagh,26012584.8598633,24554.6198778855
3247,267034,BLANCHARDSTOWN-TYRRELSTOWN, ,DUBLIN,Baile Átha Cliath,Leinster,705652.162838216,741456.862246025,2AE196291CDF13A3E055000000000001,04015,267034,Blanchardstown-Tyrrelstown,3750637.16461182,9023.57782925972
3248,67158,LACKALEA, ,GALWAY,Gaillimh,Connacht,560962.984158178,720491.18881018,2AE19629235713A3E055000000000001,27124,67158,Lackalea,12427768.3382263,21182.9469214571
3249,37082,KILLANNIV, ,CLARE,An Clár,Munster,524402.053726075,676820.778887474,2AE196291FB413A3E055000000000001,16035,37082,Killanniv,26715571.6879272,33039.9622389905
3250,47032,BALLYMARTLE, ,CORK,Corcaigh,Munster,563980.436043912,558963.379448086,2AE196291F4F13A3E055000000000001,18182,47032,Ballymartle,26226511.0548096,26750.6865025162
3251,67180,MOYNE, ,GALWAY,Gaillimh,Connacht,554635.678158946,745876.036188512,2AE1962922D213A3E055000000000001,27212,67180,Moyne,20384090.3396301,26593.2790246244
3252,48066,TOGHER A, ,CORK,Corcaigh,Munster,566100.735330916,569652.04398377,2AE1962921B013A3E055000000000001,17066,48066,Togher A,671955.465606689,3311.75504756591
3253,177013,CADDAGH,Cadach,MONAGHAN,Muineachán,Ulster,667186.414019944,824884.41897091,2AE196291A9413A3E055000000000001,34050,177013,Caddagh,22550559.6335449,28143.3159278391
3254,157032,BARROOSKY,Barr Rúscaí,MAYO,Maigh Eo,Connacht,493690.442258978,833420.736163022,2AE1962918FC13A3E055000000000001,29054,157032,Barr Rúscaí,48401450.5304565,35288.3567648698
3255,267047,CLONDALKIN-BALLYMOUNT, ,DUBLIN,Baile Átha Cliath,Leinster,708904.669196778,730615.984489235,2AE196291CFC13A3E055000000000001,03004,267047,Clondalkin-Ballymount,3176378.43469238,9495.40320532149
3256,87008,BALLYSAX EAST, ,KILDARE,Cill Dara,Leinster,679272.091984984,709498.179004619,2AE19629225713A3E055000000000001,06057,87008,Ballysax East,20593739.2614746,23668.1340709072
3257,17027,KILLEDMOND, ,CARLOW,Ceatharlach,Leinster,676652.389506327,652623.263026441,2AE19629189513A3E055000000000001,01030,17027,Killedmond,18909241.4863892,25862.9456204583
3258,47280,ROSKEEN, ,CORK,Corcaigh,Munster,545778.629515969,601162.366208839,2AE19629214613A3E055000000000001,18172,47280,Roskeen,19123786.1101685,25660.4069291315
3259,57021,BURT, ,DONEGAL,Dún na nGall,Ulster,635499.896248574,920308.267418867,2AE19629211213A3E055000000000001,33070,57021,Burt,38743544.7632446,28385.0507430539
3260,167053,KILMESSAN, ,MEATH,An Mhí,Leinster,688925.539946219,755112.824102762,2AE19629186213A3E055000000000001,11013,167053,Kilmessan,25465140.8916321,30071.546278959
3261,48069,TRAMORE B, ,CORK,Corcaigh,Munster,568935.153808996,570224.656393562,2AE1962921B313A3E055000000000001,17069,48069,Tramore B,287173.924407959,2447.30773564928
3262,97050,INISTIOGE,Inis Tíog,KILKENNY,Cill Chainnigh,Leinster,665490.480888654,636735.647129423,2AE1962923F813A3E055000000000001,07075,97050,Inistioge,27047667.7507019,26147.7315541522
3263,97001,AGHAVILLER,Áth an Bhiolair,KILKENNY,Cill Chainnigh,Leinster,649629.101046836,633443.212869093,2AE19629229E13A3E055000000000001,07061,97001,Aghaviller,17703485.6818848,24264.1304019946
3264,27017,BUTLER'S BRIDGE, ,CAVAN,An Cabhán,Ulster,641273.928765579,811741.64489772,2AE196291D5313A3E055000000000001,32044,27017,Butler's Bridge,7722365.02243042,16992.9207971257
3265,87015,BURTOWN, ,KILDARE,Cill Dara,Leinster,674173.742578771,695901.117217757,2AE19629227313A3E055000000000001,06011,87015,Burtown,20962783.7191467,26795.7761021775
3266,267097,KILLINEY SOUTH, ,DUBLIN,Baile Átha Cliath,Leinster,725205.82083378,723556.000595586,2AE196291DB113A3E055000000000001,05059,267097,Killiney South,1601311.37509155,4795.00926151591
3267,47080,CASTLECOOKE, ,CORK,Corcaigh,Munster,589363.990638889,603601.537748926,2AE196291F7513A3E055000000000001,18125,47080,Castlecooke,14427006.829834,18505.4765959743
3268,247042,DUNCORMICK, ,WEXFORD,Loch Garman,Leinster,691343.406382574,610537.248660648,2AE196291EA913A3E055000000000001,14101,247042,Duncormick,14860504.8563538,21968.7852690024
3269,87004,BALLITORE, ,KILDARE,Cill Dara,Leinster,680669.114659467,695731.458681726,2AE19629224813A3E055000000000001,06006,87004,Ballitore,12615503.7399292,17922.0083686414
3270,187058,KNOCKDRIN,Cnoc Droinne,OFFALY,Uíbh Fhailí,Leinster,651769.694880493,738216.421476551,2AE196291ADE13A3E055000000000001,12044,187058,Knockdrin,25322138.0498657,29052.6609648328
